"Frame","Time (aligned)","Time [ smin]","Intensity Ch3-T2","background","Intensity (bg-subst)","bleach-Corrected","Normalized"
1.0,-28.0,0.0,NA,413.351,-413.351,-413.351,-24.558468761741324
2.0,-27.0,60.0,NA,403.46,-403.46,-404.7167805868021,-24.045482927084965
3.0,-26.0,120.0,NA,397.647,-397.647,-400.12036920003965,-23.772395828086974
4.0,-25.0,180.0,NA,390.859,-390.859,-394.49985013368854,-23.438463306051815
5.0,-24.0,240.0,NA,390.536,-390.536,-395.3786229948589,-23.490673935419395
6.0,-23.0,300.0,NA,387.195,-387.195,-393.1867754012124,-23.360449451484275
7.0,-22.0,360.0,NA,386.634,-386.634,-393.8020550254074,-23.39700512796874
8.0,-21.0,420.0,NA,388.03,-388.03,-396.40926173918,-23.55190738932915
9.0,-20.0,480.0,NA,387.233,-387.233,-396.7740308852104,-23.573579459018188
10.0,-19.0,540.0,NA,383.144,-383.144,-393.74693861236085,-23.393730490413578
11.0,-18.0,600.0,NA,383.414,-383.414,-395.18400617520666,-23.47911114475011
12.0,-17.0,660.0,NA,380.06,-380.06,-392.8726480381989,-23.34178616766066
13.0,-16.0,720.0,NA,378.799,-378.799,-392.7070996790075,-23.331950424653485
14.0,-15.0,780.0,NA,377.357,-377.357,-392.34195925089347,-23.31025629594087
15.0,-14.0,840.0,NA,375.548,-375.548,-391.58170240602766,-23.265087071781412
16.0,-13.0,900.0,NA,373.531,-373.531,-390.5893593357641,-23.206128882997547
17.0,-12.0,960.0,NA,376.999,-376.999,-395.33299417042036,-23.487962985017415
18.0,-11.0,1020.0,NA,373.215,-373.215,-392.46723098990896,-23.31769907965094
19.0,-10.0,1080.0,NA,371.636,-371.636,-391.90060340565833,-23.284033972206274
20.0,-9.0,1140.0,NA,370.825,-370.825,-392.13305862416354,-23.297844859859055
21.0,-8.0,1200.0,377.802,367.171,10.631000000000029,11.272944616364837,0.6697607075193622
22.0,-7.0,1260.0,381.182,367.979,13.203000000000031,14.038711350954799,0.8340835129648332
23.0,-6.0,1320.0,377.334,365.031,12.302999999999997,13.11745638636728,0.7793488896799695
24.0,-5.0,1380.0,379.893,366.18,13.712999999999965,14.660464702079802,0.8710238137046677
25.0,-4.0,1440.0,379.383,365.502,13.880999999999972,14.88008449630607,0.8840721088726143
26.0,-3.0,1500.0,377.168,362.97,14.197999999999979,15.26068326632373,0.9066846657655113
27.0,-2.0,1560.0,378.639,364.444,14.194999999999993,15.29808969757822,0.9089070982102172
28.0,-1.0,1620.0,379.439,363.849,15.590000000000032,16.845961748395847,1.0008709918676106
29.0,0.0,1680.0,376.575,361.529,15.045999999999992,16.300900066338755,0.9684871817594427
30.0,1.0,1740.0,375.692,360.769,14.923000000000002,16.20990599257895,0.963080940773129
31.0,2.0,1800.0,376.258,360.256,16.00200000000001,17.42711527497272,1.0353991307331605
32.0,3.0,1860.0,375.157,359.903,15.253999999999962,16.655396069390516,0.9895488920664429
33.0,4.0,1920.0,376.834,361.245,15.588999999999999,17.064855771777978,1.0138761667319798
34.0,5.0,1980.0,374.919,359.96,14.959000000000003,16.416980408608776,0.9753838759962791
35.0,6.0,2040.0,374.615,358.785,15.829999999999984,17.41691564816445,1.0347931391754956
36.0,7.0,2100.0,371.047,355.943,15.104000000000042,16.660009407391133,0.9898229848282253
37.0,8.0,2160.0,374.087,357.824,16.262999999999977,17.983334696043325,1.0684458568256008
38.0,9.0,2220.0,370.092,354.964,15.127999999999986,16.76991267876024,0.9963526800672143
39.0,10.0,2280.0,372.29,356.425,15.865000000000009,17.630415774712596,1.0474778458496308
40.0,11.0,2340.0,371.653,356.422,15.230999999999995,16.967490413324963,1.0080913879022586
41.0,12.0,2400.0,369.679,354.473,15.20599999999996,16.981047333679363,1.0088968467133634
42.0,13.0,2460.0,370.301,356.172,14.128999999999962,15.816661872777631,0.9397170843124475
43.0,14.0,2520.0,365.306,354.285,11.020999999999958,12.36721766413739,0.7347748733506719
44.0,15.0,2580.0,365.278,355.974,9.30400000000003,10.465549336405624,0.6217908422928218
45.0,16.0,2640.0,362.719,356.07,6.649000000000001,7.496935347511183,0.4454162504521526
46.0,17.0,2700.0,360.286,355.532,4.754000000000019,5.372983968371033,0.3192256918323095
47.0,18.0,2760.0,358.877,355.114,3.7630000000000337,4.262981032647882,0.25327696442534015
48.0,19.0,2820.0,355.309,353.058,2.251000000000033,2.5560622215382844,0.1518636079765504
49.0,20.0,2880.0,354.189,352.666,1.5230000000000246,1.7334309794467317,0.10298852684371691
50.0,21.0,2940.0,354.831,352.403,2.4279999999999973,2.769874460864935,0.16456685824177658
51.0,22.0,3000.0,356.238,353.938,2.3000000000000114,2.6298929492215333,0.15625012118074177
52.0,23.0,3060.0,353.8,351.369,2.430999999999983,2.7860451602069363,0.16552760979347492
53.0,24.0,3120.0,352.206,350.924,1.282000000000039,1.4725781501759725,0.08749044879610657
54.0,25.0,3180.0,354.825,352.515,2.3100000000000023,2.6594000050366664,0.15800322715722884
55.0,26.0,3240.0,355.342,354.031,1.3109999999999786,1.5126902505117494,0.08987363345772348
56.0,27.0,3300.0,352.925,349.821,3.103999999999985,3.5895415096982415,0.21326582743212924
57.0,28.0,3360.0,353.368,351.205,2.163000000000011,2.5069063248875065,0.14894310324242974
58.0,29.0,3420.0,351.885,350.534,1.350999999999999,1.569262766535029,0.09323478262037416
59.0,30.0,3480.0,351.938,350.358,1.579999999999984,1.8392916785519726,0.10927804028888133
60.0,31.0,3540.0,349.731,347.711,2.019999999999982,2.356636477616123,0.14001510415679572
61.0,32.0,3600.0,358.963,349.114,9.849000000000046,11.515309821848117,0.6841603783264829
62.0,33.0,3660.0,NA,348.306,-348.306,-408.11382963206694,-24.247312178399802
63.0,34.0,3720.0,NA,347.957,-347.957,-408.58032446076777,-24.275028087344413
64.0,35.0,3780.0,NA,344.814,-344.814,-405.754151075063,-24.10711633484328
65.0,36.0,3840.0,NA,346.008,-346.008,-408.0234948346859,-24.241945107074027
66.0,37.0,3900.0,NA,343.52,-343.52,-405.9446238688914,-24.11843291604714
67.0,38.0,3960.0,NA,342.737,-342.737,-405.86941428874616,-24.11396448092885
68.0,39.0,4020.0,NA,344.3,-344.3,-408.5712456857417,-24.27448868907787
69.0,40.0,4080.0,NA,344.157,-344.157,-409.24911197592854,-24.314762834083428
70.0,41.0,4140.0,NA,341.536,-341.536,-406.9705216993265,-24.179384697514898
71.0,42.0,4200.0,NA,343.365,-343.365,-409.98958528516266,-24.35875665684841
72.0,43.0,4260.0,NA,341.15,-341.15,-408.1760919415989,-24.251011375894606
73.0,44.0,4320.0,NA,340.952,-340.952,-408.76708014949577,-24.286123823771092
74.0,45.0,4380.0,NA,340.554,-340.554,-409.11394013486466,-24.306731854513437
75.0,46.0,4440.0,NA,342.513,-342.513,-412.2931841282308,-24.495620630147307
76.0,47.0,4500.0,NA,342.077,-342.077,-412.5902853931521,-24.5132723405185
77.0,48.0,4560.0,NA,339.639,-339.639,-410.462958673036,-24.386881242391272
78.0,49.0,4620.0,NA,339.797,-339.797,-411.46467982631873,-24.44639661226063
79.0,50.0,4680.0,NA,339.416,-339.416,-411.8103769341141,-24.466935552828858
80.0,51.0,4740.0,NA,338.979,-338.979,-412.0833952529212,-24.48315642045421
81.0,52.0,4800.0,NA,338.191,-338.191,-411.9240477301489,-24.473689088428248
82.0,53.0,4860.0,NA,337.683,-337.683,-412.0999406234234,-24.48413943238506
83.0,54.0,4920.0,NA,337.075,-337.075,-412.1484461520439,-24.487021296731342
84.0,55.0,4980.0,NA,338.238,-338.238,-414.36097480743996,-24.618474506879622
85.0,56.0,5040.0,NA,337.995,-337.995,-414.8505257388487,-24.647560250609
86.0,57.0,5100.0,NA,337.802,-337.802,-415.39775196375496,-24.680072662941296
87.0,58.0,5160.0,NA,337.762,-337.762,-416.129921558881,-24.723573136219937
88.0,59.0,5220.0,NA,337.75,-337.75,-416.8938236620869,-24.768958936517045
89.0,60.0,5280.0,NA,337.611,-337.611,-417.49799269343123,-24.804854498117432
90.0,61.0,5340.0,NA,337.779,-337.779,-418.47926259024456,-24.8631547952202
91.0,62.0,5400.0,NA,335.211,-335.211,-416.06279431868916,-24.71958489806081
92.0,63.0,5460.0,NA,335.639,-335.639,-417.35750885826457,-24.79650791645325
93.0,64.0,5520.0,NA,337.141,-337.141,-419.989549516324,-24.952885639697143
94.0,65.0,5580.0,NA,337.143,-337.143,-420.7538571393698,-24.998295533189435
95.0,66.0,5640.0,NA,335.141,-335.141,-419.01015461963834,-24.894696742184706
96.0,67.0,5700.0,NA,334.082,-334.082,-418.43606711350515,-24.860588417574682
97.0,68.0,5760.0,NA,336.111,-336.111,-421.7293871096008,-25.05625480339819
98.0,69.0,5820.0,NA,334.273,-334.273,-420.1686401788064,-24.96352597307022
99.0,70.0,5880.0,NA,334.311,-334.311,-420.95951426394936,-25.010514262718615
100.0,71.0,5940.0,NA,336.317,-336.317,-424.23058498296876,-25.204858749778
101.0,72.0,6000.0,NA,336.098,-336.098,-424.6965934763803,-25.232545764030185
102.0,73.0,6060.0,NA,334.274,-334.274,-423.1276231994683,-25.13932835912819
103.0,74.0,6120.0,NA,336.292,-336.292,-426.4199543824723,-25.334935996489925
104.0,75.0,6180.0,NA,334.403,-334.403,-424.75613325120275,-25.236083207268635
105.0,76.0,6240.0,NA,336.313,-336.313,-427.91548344309575,-25.423790030271377
106.0,77.0,6300.0,NA,333.647,-333.647,-425.248508432281,-25.265336748456555
107.0,78.0,6360.0,NA,334.939,-334.939,-427.6209102017414,-25.40628851764447
108.0,79.0,6420.0,NA,334.467,-334.467,-427.7406973580096,-25.413405445232087
109.0,80.0,6480.0,NA,333.678,-333.678,-427.4501113331259,-25.396140825539128
110.0,81.0,6540.0,NA,330.831,-330.831,-424.51313514564004,-25.221645933898973
111.0,82.0,6600.0,NA,331.114,-331.114,-425.58478944946074,-25.285316249789744
112.0,83.0,6660.0,NA,330.976,-330.976,-426.11346094595945,-25.31672626798732
113.0,84.0,6720.0,NA,332.762,-332.762,-429.12052148418366,-25.495385088923147
114.0,85.0,6780.0,NA,331.275,-331.275,-427.9053050754046,-25.423185301783995
115.0,86.0,6840.0,NA,331.586,-331.586,-429.00792898657227,-25.48869561838746
116.0,87.0,6900.0,NA,341.883,-341.883,-443.05074503711205,-26.32302300432353
117.0,88.0,6960.0,NA,NA,0.0,0.0,0.0
118.0,89.0,7020.0,NA,NA,0.0,0.0,0.0
119.0,90.0,7080.0,NA,NA,0.0,0.0,0.0
120.0,91.0,7140.0,NA,NA,0.0,0.0,0.0
121.0,92.0,7200.0,NA,NA,0.0,0.0,0.0
122.0,93.0,7260.0,NA,NA,0.0,0.0,0.0
123.0,94.0,7320.0,NA,NA,0.0,0.0,0.0
124.0,95.0,7380.0,NA,NA,0.0,0.0,0.0
125.0,96.0,7440.0,NA,NA,0.0,0.0,0.0
126.0,97.0,7500.0,NA,NA,0.0,0.0,0.0
127.0,98.0,7560.0,NA,NA,0.0,0.0,0.0
128.0,99.0,7620.0,NA,NA,0.0,0.0,0.0
129.0,100.0,7680.0,NA,NA,0.0,0.0,0.0
130.0,101.0,7740.0,NA,NA,0.0,0.0,0.0
131.0,102.0,7800.0,NA,NA,0.0,0.0,0.0
132.0,103.0,7860.0,NA,NA,0.0,0.0,0.0
133.0,104.0,7920.0,NA,NA,0.0,0.0,0.0
134.0,105.0,7980.0,NA,NA,0.0,0.0,0.0
135.0,106.0,8040.0,NA,NA,0.0,0.0,0.0
136.0,107.0,8100.0,NA,NA,0.0,0.0,0.0
137.0,108.0,8160.0,NA,NA,0.0,0.0,0.0
138.0,109.0,8220.0,NA,NA,0.0,0.0,0.0
139.0,110.0,8280.0,NA,NA,0.0,0.0,0.0
140.0,111.0,8340.0,NA,NA,0.0,0.0,0.0
141.0,112.0,8400.0,NA,NA,0.0,0.0,0.0
142.0,113.0,8460.0,NA,NA,0.0,0.0,0.0
143.0,114.0,8520.0,NA,NA,0.0,0.0,0.0
144.0,115.0,8580.0,NA,NA,0.0,0.0,0.0
145.0,116.0,8640.0,NA,NA,0.0,0.0,0.0
146.0,117.0,8700.0,NA,NA,0.0,0.0,0.0
147.0,118.0,8760.0,NA,NA,0.0,0.0,0.0
148.0,119.0,8820.0,NA,NA,0.0,0.0,0.0
149.0,120.0,8880.0,NA,NA,0.0,0.0,0.0
150.0,121.0,8940.0,NA,NA,0.0,0.0,0.0
151.0,122.0,9000.0,NA,NA,0.0,0.0,0.0
152.0,123.0,9060.0,NA,NA,0.0,0.0,0.0
153.0,124.0,9120.0,NA,NA,0.0,0.0,0.0
154.0,125.0,9180.0,NA,NA,0.0,0.0,0.0
155.0,126.0,9240.0,NA,NA,0.0,0.0,0.0
156.0,127.0,9300.0,NA,NA,0.0,0.0,0.0
157.0,128.0,9360.0,NA,NA,0.0,0.0,0.0
158.0,129.0,9420.0,NA,NA,0.0,0.0,0.0
159.0,130.0,9480.0,NA,NA,0.0,0.0,0.0
160.0,131.0,9540.0,NA,NA,0.0,0.0,0.0
161.0,132.0,9600.0,NA,NA,0.0,0.0,0.0
162.0,133.0,9660.0,NA,NA,0.0,0.0,0.0
163.0,134.0,9720.0,NA,NA,0.0,0.0,0.0
164.0,135.0,9780.0,NA,NA,0.0,0.0,0.0
165.0,136.0,9840.0,NA,NA,0.0,0.0,0.0
166.0,137.0,9900.0,NA,NA,0.0,0.0,0.0
167.0,138.0,9960.0,NA,NA,0.0,0.0,0.0
168.0,139.0,10020.0,NA,NA,0.0,0.0,0.0
169.0,140.0,10080.0,NA,NA,0.0,0.0,0.0
170.0,141.0,10140.0,NA,NA,0.0,0.0,0.0
171.0,142.0,10200.0,NA,NA,0.0,0.0,0.0
172.0,143.0,10260.0,NA,NA,0.0,0.0,0.0
173.0,144.0,10320.0,NA,NA,0.0,0.0,0.0
174.0,145.0,10380.0,NA,NA,0.0,0.0,0.0
175.0,146.0,10440.0,NA,NA,0.0,0.0,0.0
176.0,147.0,10500.0,NA,NA,0.0,0.0,0.0
177.0,148.0,10560.0,NA,NA,0.0,0.0,0.0
178.0,149.0,10620.0,NA,NA,0.0,0.0,0.0
179.0,150.0,10680.0,NA,NA,0.0,0.0,0.0
180.0,151.0,10740.0,NA,NA,0.0,0.0,0.0
